timestamp,temperature,humidity,pm25,co2,light,noise,status
2026-01-03 09:20:00,27.82,77.6,9.16,453.53,351.92,52.36,Good
2026-01-03 09:30:00,29.58,58.12,48.17,712.85,454.1,68.4,Moderate
2026-01-03 09:40:00,25.38,49.57,29.25,521.56,442.89,52.8,Good
2026-01-03 09:50:00,25.48,77.47,24.65,709.06,212.67,37.39,Good
2026-01-03 10:00:00,27.2,59.06,43.32,617.89,308.94,39.01,Good
2026-01-03 10:10:00,28.47,68.2,30.3,536.3,365.89,55.27,Good
2026-01-03 10:20:00,29.78,60.64,47.72,498.06,144.57,59.91,Good
2026-01-03 10:30:00,32.69,55.58,42.4,515.91,457.12,58.0,Good
2026-01-03 10:40:00,31.14,74.33,43.2,592.83,412.64,56.34,Good
2026-01-03 10:50:00,28.6,76.07,18.61,557.72,199.07,64.3,Good
2026-01-03 11:00:00,28.95,65.39,49.54,490.62,510.63,50.68,Good
2026-01-03 11:10:00,26.49,49.27,38.14,533.44,557.38,62.16,Good
2026-01-03 11:20:00,28.95,65.63,30.57,557.86,484.06,41.94,Good
2026-01-03 11:30:00,28.28,73.13,36.72,350.0,401.39,47.76,Good
2026-01-03 11:40:00,29.81,58.17,13.69,595.82,538.72,40.54,Good
2026-01-03 11:50:00,26.93,71.47,39.9,452.03,552.03,52.8,Good
2026-01-03 12:00:00,30.3,69.88,22.65,434.67,496.11,54.63,Good
2026-01-03 12:10:00,32.83,74.63,18.77,381.27,326.31,55.91,Good
2026-01-03 12:20:00,28.73,70.96,16.73,370.61,491.49,55.5,Good
2026-01-03 12:30:00,30.0,62.22,48.35,414.46,629.32,47.58,Good
2026-01-03 12:40:00,30.73,79.57,27.45,479.1,360.51,53.48,Good
2026-01-03 12:50:00,28.0,68.73,53.4,745.33,764.69,43.02,Moderate
2026-01-03 13:00:00,29.56,69.78,28.57,497.41,371.16,65.91,Moderate
2026-01-03 13:10:00,29.03,62.53,14.51,567.78,454.86,52.57,Good
2026-01-03 13:20:00,29.24,66.45,21.6,590.05,349.13,51.09,Good
2026-01-03 13:30:00,27.07,62.92,49.83,563.11,483.49,67.71,Moderate
2026-01-03 13:40:00,29.06,68.62,33.13,542.26,188.67,45.06,Good
2026-01-03 13:50:00,39.39,100.0,133.26,1150.17,368.09,73.25,Poor
2026-01-03 14:00:00,32.63,59.02,36.92,695.09,286.18,46.23,Good
2026-01-03 14:10:00,31.4,57.09,41.02,730.72,470.3,54.46,Good
2026-01-03 14:20:00,34.38,81.77,48.41,381.73,599.17,58.45,Moderate
2026-01-03 14:30:00,27.08,68.33,52.38,447.6,546.9,60.92,Moderate
2026-01-03 14:40:00,31.18,64.65,30.68,522.02,94.25,75.58,Moderate
2026-01-03 14:50:00,29.46,78.32,19.09,453.55,756.31,37.0,Good
2026-01-03 15:00:00,34.47,65.16,30.04,600.6,494.29,59.87,Moderate
2026-01-03 15:10:00,26.98,84.61,38.12,477.17,333.53,50.54,Good
2026-01-03 15:20:00,26.9,75.42,23.43,766.51,473.57,50.31,Good
2026-01-03 15:30:00,27.5,66.1,23.51,669.05,476.43,50.04,Good
2026-01-03 15:40:00,23.69,87.26,39.13,571.26,349.97,47.73,Good
2026-01-03 15:50:00,27.69,65.15,34.42,652.7,479.69,68.48,Moderate
2026-01-03 16:00:00,27.1,75.94,35.39,660.59,358.88,61.74,Good
2026-01-03 16:10:00,29.38,72.39,25.9,493.61,389.35,55.19,Good
2026-01-03 16:20:00,29.85,80.41,32.24,468.38,347.06,65.81,Moderate
2026-01-03 16:30:00,45.0,100.0,143.01,1128.43,235.1,69.94,Poor
2026-01-03 16:40:00,31.38,70.26,45.68,636.16,471.88,44.35,Good
2026-01-03 16:50:00,27.56,63.97,47.42,563.91,537.79,37.58,Good
2026-01-03 17:00:00,26.75,73.68,12.85,392.3,527.23,49.4,Good
2026-01-03 17:10:00,30.23,64.58,23.85,469.72,572.99,56.29,Good
2026-01-03 17:20:00,25.7,86.11,17.04,542.6,498.65,55.82,Good
2026-01-03 17:30:00,33.58,71.09,27.2,542.43,370.09,56.19,Moderate
2026-01-03 17:40:00,31.95,67.08,34.0,747.25,575.95,43.71,Good
2026-01-03 17:50:00,27.83,71.48,17.6,411.4,246.37,61.43,Good
2026-01-03 18:00:00,24.72,59.22,23.94,600.56,314.9,56.92,Good
2026-01-03 18:10:00,32.38,62.23,22.95,698.91,305.37,60.86,Good
2026-01-03 18:20:00,28.71,79.6,37.49,777.14,612.01,39.86,Good
2026-01-03 18:30:00,32.09,64.74,35.83,509.56,591.42,57.49,Good
2026-01-03 18:40:00,25.01,61.62,26.34,599.14,523.1,45.5,Good
2026-01-03 18:50:00,27.5,74.29,37.12,606.98,610.79,51.82,Good
2026-01-03 19:00:00,29.01,79.49,28.44,569.55,318.11,59.27,Good
2026-01-03 19:10:00,29.12,75.75,31.74,540.12,502.29,55.73,Good
2026-01-03 19:20:00,27.87,77.97,55.08,593.6,431.22,48.19,Moderate
2026-01-03 19:30:00,42.47,83.95,111.18,1009.56,577.03,75.93,Poor
2026-01-03 19:40:00,26.33,58.63,19.41,618.21,432.72,42.75,Good
2026-01-03 19:50:00,28.64,82.01,44.96,562.62,392.26,64.2,Good
2026-01-03 20:00:00,29.3,67.42,44.74,527.75,531.14,53.36,Good
2026-01-03 20:10:00,30.29,67.99,21.22,754.69,581.43,63.95,Good
2026-01-03 20:20:00,30.78,80.63,44.83,482.51,349.75,50.79,Good
2026-01-03 20:30:00,26.19,74.45,53.46,509.69,440.84,50.81,Moderate
2026-01-03 20:40:00,25.16,73.65,21.53,749.16,291.23,48.89,Good
2026-01-03 20:50:00,32.19,87.32,23.99,466.79,75.29,62.01,Good
2026-01-03 21:00:00,29.83,64.85,47.21,494.99,480.07,49.32,Good
2026-01-03 21:10:00,27.13,77.42,38.26,535.3,541.34,60.16,Good
2026-01-03 21:20:00,32.88,70.46,41.62,634.07,489.31,51.94,Good
2026-01-03 21:30:00,29.29,72.15,39.09,570.78,157.57,39.19,Good
2026-01-03 21:40:00,31.95,82.23,39.69,420.74,397.37,50.44,Good
2026-01-03 21:50:00,29.17,74.06,19.08,496.78,117.25,45.57,Good
2026-01-03 22:00:00,42.84,97.38,122.09,898.17,655.46,72.0,Poor
2026-01-03 22:10:00,33.39,78.58,49.04,542.28,287.09,45.48,Moderate
2026-01-03 22:20:00,28.38,67.08,32.25,592.58,638.31,62.41,Good
2026-01-03 22:30:00,44.78,81.77,145.52,1287.4,591.88,81.08,Poor
2026-01-03 22:40:00,30.61,61.64,16.63,372.4,314.91,53.58,Good
2026-01-03 22:50:00,40.61,76.73,133.75,1432.85,280.08,88.14,Poor
2026-01-03 23:00:00,26.59,86.45,41.86,575.26,502.56,62.71,Good
2026-01-03 23:10:00,30.72,61.17,34.25,688.45,323.35,54.84,Good
2026-01-03 23:20:00,31.65,68.23,48.49,594.42,465.37,48.83,Good
2026-01-03 23:30:00,24.6,67.79,30.99,660.13,377.58,40.81,Good
2026-01-03 23:40:00,26.04,72.46,41.78,596.65,182.83,49.51,Good
2026-01-03 23:50:00,23.9,76.53,22.76,684.62,115.43,50.06,Good
2026-01-04 00:00:00,28.33,76.88,34.72,602.23,484.0,55.86,Good
2026-01-04 00:10:00,30.79,65.34,32.91,540.21,365.77,52.24,Good
2026-01-04 00:20:00,32.76,68.66,37.7,777.24,367.04,60.5,Good
2026-01-04 00:30:00,29.19,72.26,30.57,638.9,554.38,50.1,Good
2026-01-04 00:40:00,33.07,68.01,33.42,607.37,626.02,54.54,Moderate
2026-01-04 00:50:00,25.55,82.86,44.91,422.37,409.12,64.47,Good
2026-01-04 01:00:00,24.74,73.93,29.76,421.17,398.91,57.73,Good
2026-01-04 01:10:00,28.86,75.88,15.72,579.27,525.02,54.52,Good
2026-01-04 01:20:00,29.96,75.3,56.0,564.55,246.46,50.18,Moderate
2026-01-04 01:30:00,28.92,79.39,51.58,488.59,483.47,49.93,Moderate
2026-01-04 01:40:00,23.83,71.45,19.49,564.1,532.78,48.2,Good
2026-01-04 01:50:00,28.78,59.63,43.28,708.86,552.03,50.67,Good
2026-01-04 02:00:00,25.74,73.2,28.96,619.54,159.49,61.05,Good
2026-01-04 02:10:00,30.67,64.79,38.16,435.9,335.8,53.22,Good
2026-01-04 02:20:00,38.79,88.4,119.91,1306.05,318.26,69.18,Poor
2026-01-04 02:30:00,26.65,74.69,32.19,469.5,464.98,69.15,Moderate
2026-01-04 02:40:00,27.72,79.91,25.59,511.23,522.11,57.56,Good
2026-01-04 02:50:00,26.35,70.17,26.71,508.64,674.51,43.74,Good
2026-01-04 03:00:00,40.65,93.55,138.48,923.2,375.76,76.39,Poor
2026-01-04 03:10:00,31.39,83.62,25.02,424.49,375.36,55.89,Good
2026-01-04 03:20:00,26.54,71.93,34.19,537.23,622.45,68.64,Moderate
2026-01-04 03:30:00,30.26,90.81,26.41,493.94,494.49,46.14,Good
2026-01-04 03:40:00,27.67,74.52,43.18,350.0,640.15,62.81,Good
2026-01-04 03:50:00,27.02,55.91,52.85,755.3,493.31,66.2,Moderate
2026-01-04 04:00:00,28.73,76.03,28.04,658.88,276.43,49.97,Good
2026-01-04 04:10:00,26.41,73.05,37.87,512.37,250.03,52.78,Good
2026-01-04 04:20:00,35.7,97.07,116.6,1298.87,217.27,70.63,Poor
2026-01-04 04:30:00,26.01,75.39,40.66,432.83,549.31,53.37,Good
2026-01-04 04:40:00,33.91,68.89,35.91,719.57,628.29,54.71,Moderate
2026-01-04 04:50:00,29.09,60.21,43.91,739.73,727.4,60.28,Good
2026-01-04 05:00:00,27.25,68.33,40.79,565.67,576.47,63.72,Good
2026-01-04 05:10:00,29.53,63.2,20.15,652.35,624.43,49.02,Good
2026-01-04 05:20:00,28.72,65.36,45.43,567.53,363.0,39.26,Good
2026-01-04 05:30:00,28.45,74.71,45.65,416.33,276.54,54.83,Good
2026-01-04 05:40:00,30.54,83.36,25.84,508.82,577.51,57.35,Good
2026-01-04 05:50:00,30.89,73.16,35.46,563.19,512.65,57.0,Good
2026-01-04 06:00:00,27.67,60.43,43.2,504.55,466.12,52.39,Good
2026-01-04 06:10:00,27.56,73.56,32.49,528.13,508.11,56.0,Good
2026-01-04 06:20:00,28.31,79.57,47.88,540.86,498.48,67.12,Moderate
2026-01-04 06:30:00,23.25,65.12,63.37,541.91,642.57,58.05,Moderate
2026-01-04 06:40:00,25.21,68.93,25.57,555.23,644.25,52.01,Good
2026-01-04 06:50:00,32.42,70.12,18.43,443.94,531.63,51.0,Good
2026-01-04 07:00:00,45.0,84.0,98.74,959.81,576.87,83.16,Poor
2026-01-04 07:10:00,28.38,75.19,43.66,421.54,527.11,68.09,Moderate
2026-01-04 07:20:00,30.44,69.03,32.23,647.78,380.82,53.53,Good
2026-01-04 07:30:00,29.78,73.36,52.44,350.0,563.48,54.84,Moderate
2026-01-04 07:40:00,36.7,62.9,18.94,665.36,240.83,51.14,Moderate
2026-01-04 07:50:00,31.8,66.5,43.32,688.63,608.08,63.79,Good
2026-01-04 08:00:00,28.68,75.78,27.73,519.78,270.82,70.68,Moderate
2026-01-04 08:10:00,26.61,67.02,55.63,350.0,492.87,58.6,Moderate
2026-01-04 08:20:00,24.98,83.82,58.91,513.87,323.23,55.66,Moderate
2026-01-04 08:30:00,29.51,66.8,25.8,543.58,533.01,55.29,Good
2026-01-04 08:40:00,27.11,71.8,28.41,448.94,444.91,35.93,Good
2026-01-04 08:50:00,25.44,77.46,45.32,498.48,210.79,60.96,Good
2026-01-04 09:00:00,27.38,58.65,30.35,703.02,513.1,56.07,Good
2026-01-04 09:10:00,26.3,55.91,34.46,616.49,363.31,58.43,Good
2026-01-04 09:20:00,33.22,57.79,35.3,457.54,582.17,49.31,Moderate
2026-01-04 09:30:00,31.2,80.1,11.96,390.24,450.2,51.92,Good
2026-01-04 09:40:00,28.98,65.59,34.83,517.3,509.31,51.71,Good
2026-01-04 09:50:00,32.7,90.47,26.72,528.65,306.36,63.17,Good
2026-01-04 10:00:00,29.19,65.49,29.08,599.62,361.6,51.97,Good
2026-01-04 10:10:00,26.85,71.48,52.32,496.47,381.2,71.66,Moderate
2026-01-04 10:20:00,32.81,82.34,19.92,601.15,578.51,58.45,Good
2026-01-04 10:30:00,30.35,86.05,44.76,743.52,701.61,44.79,Good
2026-01-04 10:40:00,26.41,86.49,31.65,631.55,329.22,53.97,Good
2026-01-04 10:50:00,28.52,79.67,31.64,545.19,611.53,49.79,Good
2026-01-04 11:00:00,26.81,78.19,44.48,531.68,124.55,37.44,Good
2026-01-04 11:10:00,25.54,74.74,39.08,514.33,270.87,67.8,Moderate
2026-01-04 11:20:00,31.32,76.23,41.85,668.06,306.18,60.63,Good
2026-01-04 11:30:00,33.77,65.59,46.62,487.27,247.12,59.27,Moderate
2026-01-04 11:40:00,25.5,63.45,31.02,554.52,212.46,56.32,Good
2026-01-04 11:50:00,30.41,69.97,27.65,555.12,511.95,43.94,Good
2026-01-04 12:00:00,27.37,68.64,21.98,499.82,417.89,51.13,Good
2026-01-04 12:10:00,27.78,66.37,25.1,412.75,506.91,61.73,Good
2026-01-04 12:20:00,27.52,75.57,70.39,582.3,553.57,46.59,Moderate
2026-01-04 12:30:00,26.84,77.64,49.94,543.9,489.84,34.75,Good
2026-01-04 12:40:00,29.12,70.71,18.79,600.02,548.66,53.18,Good
2026-01-04 12:50:00,26.92,81.82,19.13,496.64,439.57,53.87,Good
2026-01-04 13:00:00,29.68,60.87,40.78,672.08,271.95,56.08,Good
2026-01-04 13:10:00,42.98,86.21,120.15,918.04,608.67,88.51,Poor
2026-01-04 13:20:00,37.18,82.67,103.41,1277.98,361.63,89.63,Poor
2026-01-04 13:30:00,26.73,55.07,31.94,375.24,309.66,57.07,Good
2026-01-04 13:40:00,27.56,69.34,33.49,593.48,423.31,64.56,Good
2026-01-04 13:50:00,30.89,69.03,38.93,597.54,313.08,42.85,Good
2026-01-04 14:00:00,30.25,82.11,36.03,470.44,387.39,59.04,Good
2026-01-04 14:10:00,26.56,75.05,8.37,592.44,501.61,60.01,Good
2026-01-04 14:20:00,29.25,61.81,32.24,677.95,502.25,45.08,Good
2026-01-04 14:30:00,30.88,84.83,24.78,350.0,315.33,42.98,Good
2026-01-04 14:40:00,24.83,79.77,37.1,600.27,376.84,49.03,Good
2026-01-04 14:50:00,30.36,74.66,70.82,350.0,611.15,49.71,Moderate
2026-01-04 15:00:00,27.34,68.19,39.41,453.43,524.46,61.03,Good
2026-01-04 15:10:00,30.43,62.32,31.24,712.92,761.26,50.08,Good
2026-01-04 15:20:00,27.09,67.02,46.06,491.82,627.02,48.15,Good
2026-01-04 15:30:00,24.49,78.71,40.79,432.61,621.64,50.11,Good
2026-01-04 15:40:00,24.93,85.08,40.04,530.21,241.82,63.95,Good
2026-01-04 15:50:00,29.12,82.35,42.28,756.79,564.58,55.1,Good
2026-01-04 16:00:00,29.65,66.09,59.68,366.83,442.03,53.57,Moderate
2026-01-04 16:10:00,26.74,61.04,21.43,444.87,367.35,54.12,Good
2026-01-04 16:20:00,30.6,71.13,40.68,699.74,475.2,65.34,Moderate
2026-01-04 16:30:00,24.85,55.85,23.88,735.77,591.78,49.01,Good
2026-01-04 16:40:00,28.83,72.59,41.67,539.66,525.12,65.52,Moderate
2026-01-04 16:50:00,25.97,68.82,23.98,426.09,318.23,56.68,Good
2026-01-04 17:00:00,27.37,66.27,29.99,759.58,561.37,53.72,Good
2026-01-04 17:10:00,29.12,57.24,31.46,709.44,354.36,75.01,Moderate
2026-01-04 17:20:00,26.85,74.11,46.71,617.89,482.5,46.55,Good
2026-01-04 17:30:00,28.04,65.74,46.02,468.76,404.5,52.17,Good
2026-01-04 17:40:00,31.52,60.64,20.05,545.1,417.17,45.14,Good
2026-01-04 17:50:00,27.56,47.02,35.66,533.96,564.94,62.62,Good
2026-01-04 18:00:00,31.09,69.78,26.49,583.09,293.97,68.51,Moderate
2026-01-04 18:10:00,26.18,84.18,19.9,695.1,741.78,68.36,Moderate
2026-01-04 18:20:00,30.32,83.29,32.4,637.94,176.84,64.79,Good
2026-01-04 18:30:00,32.6,66.34,31.3,442.26,360.35,53.42,Good
2026-01-04 18:40:00,22.82,65.18,64.12,687.65,505.53,52.08,Moderate
2026-01-04 18:50:00,27.01,73.75,40.2,581.31,537.65,41.63,Good
2026-01-04 19:00:00,30.44,62.01,18.47,618.71,434.93,71.29,Moderate
2026-01-04 19:10:00,28.49,72.41,28.22,696.65,441.39,58.75,Good
2026-01-04 19:20:00,44.83,99.56,127.9,1113.08,511.58,79.33,Poor
2026-01-04 19:30:00,27.49,79.82,60.06,546.42,415.34,65.62,Moderate
2026-01-04 19:40:00,29.22,69.2,15.97,496.85,658.98,47.22,Good
2026-01-04 19:50:00,28.61,68.37,12.44,393.21,575.9,58.25,Good
2026-01-04 20:00:00,31.92,62.98,57.45,584.67,580.92,53.62,Moderate
2026-01-04 20:10:00,29.64,63.38,39.68,801.16,305.08,60.11,Moderate
2026-01-04 20:20:00,29.84,68.19,24.58,365.99,438.09,54.49,Good
2026-01-04 20:30:00,27.97,72.94,41.42,546.77,404.93,43.39,Good
2026-01-04 20:40:00,27.78,77.31,5.0,614.05,299.16,55.6,Good
2026-01-04 20:50:00,27.92,63.57,35.04,562.31,504.02,63.39,Good
2026-01-04 21:00:00,29.99,81.94,38.93,538.69,369.35,54.77,Good
2026-01-04 21:10:00,27.95,67.83,46.09,420.08,548.31,61.2,Good
2026-01-04 21:20:00,29.72,69.83,22.83,573.28,289.47,46.64,Good
2026-01-04 21:30:00,34.19,64.02,36.03,474.32,707.86,54.79,Moderate
2026-01-04 21:40:00,31.18,50.61,23.89,350.0,315.55,50.0,Good
2026-01-04 21:50:00,28.18,77.07,38.06,669.46,482.9,60.98,Good
2026-01-04 22:00:00,32.0,75.89,24.26,645.84,568.78,55.25,Good
2026-01-04 22:10:00,27.98,67.75,30.1,555.17,364.4,60.52,Good
2026-01-04 22:20:00,23.9,70.54,23.05,572.91,577.87,63.7,Good
2026-01-04 22:30:00,26.48,74.13,42.81,657.43,265.62,60.53,Good
2026-01-04 22:40:00,24.32,57.5,45.3,572.43,667.82,57.18,Good
2026-01-04 22:50:00,28.12,65.77,32.18,640.4,452.12,47.01,Good
2026-01-04 23:00:00,29.05,76.35,35.46,520.25,360.54,54.98,Good
2026-01-04 23:10:00,33.19,59.97,17.62,681.2,405.12,50.74,Moderate
2026-01-04 23:20:00,29.82,72.35,31.4,582.08,571.34,52.25,Good
2026-01-04 23:30:00,28.45,59.15,34.4,569.41,362.33,52.0,Good
2026-01-04 23:40:00,31.07,73.73,66.45,422.99,337.6,47.16,Moderate
2026-01-04 23:50:00,23.47,69.71,21.66,578.7,416.77,39.34,Good
2026-01-05 00:00:00,29.59,57.08,52.57,466.8,273.46,49.65,Moderate
2026-01-05 00:10:00,30.93,79.32,46.96,486.17,723.08,56.55,Good
2026-01-05 00:20:00,25.3,64.12,38.37,468.46,365.04,44.21,Good
2026-01-05 00:30:00,31.86,63.52,56.1,443.38,574.74,55.13,Moderate
2026-01-05 00:40:00,29.85,71.6,39.47,762.48,481.42,70.2,Moderate
2026-01-05 00:50:00,27.96,79.19,39.67,683.13,302.32,63.18,Good
2026-01-05 01:00:00,30.58,61.87,34.36,742.04,449.11,68.15,Moderate
2026-01-05 01:10:00,34.68,70.49,49.68,427.71,567.6,58.13,Moderate
2026-01-05 01:20:00,29.45,73.43,48.16,557.13,421.76,64.34,Good
2026-01-05 01:30:00,29.62,75.54,27.49,420.65,628.97,49.21,Good
2026-01-05 01:40:00,27.85,71.41,19.17,480.43,603.23,49.85,Good
2026-01-05 01:50:00,26.88,67.06,32.56,458.19,587.84,33.09,Good
2026-01-05 02:00:00,31.08,63.38,25.4,673.96,381.05,64.49,Good
2026-01-05 02:10:00,26.86,70.69,34.24,510.38,288.02,67.32,Moderate
2026-01-05 02:20:00,29.18,61.42,49.85,656.84,357.96,50.57,Good
2026-01-05 02:30:00,27.81,46.63,29.51,610.41,479.44,52.97,Good
2026-01-05 02:40:00,30.2,73.49,34.49,780.36,531.87,48.97,Good
2026-01-05 02:50:00,29.83,77.23,35.7,402.06,124.26,58.06,Good
2026-01-05 03:00:00,31.59,51.1,45.18,675.92,448.78,64.0,Good
2026-01-05 03:10:00,27.72,61.92,8.04,664.64,473.71,41.06,Good
2026-01-05 03:20:00,28.33,74.95,27.72,452.66,408.37,58.28,Good
2026-01-05 03:30:00,26.55,86.46,37.54,650.71,643.69,52.79,Good
2026-01-05 03:40:00,27.89,70.17,49.4,583.61,513.27,55.91,Good
2026-01-05 03:50:00,40.94,85.05,91.87,971.42,646.53,79.52,Poor
2026-01-05 04:00:00,30.89,68.54,12.48,467.61,417.61,53.49,Good
2026-01-05 04:10:00,26.69,81.0,42.44,478.09,590.62,54.17,Good
2026-01-05 04:20:00,31.17,64.83,27.38,754.98,695.26,53.29,Good
2026-01-05 04:30:00,32.39,63.61,20.72,550.07,646.75,62.76,Good
2026-01-05 04:40:00,30.03,66.14,27.51,628.21,286.18,58.35,Good
2026-01-05 04:50:00,33.69,62.37,32.79,470.91,411.95,56.76,Moderate
2026-01-05 05:00:00,27.07,70.98,27.74,472.01,398.23,44.83,Good
2026-01-05 05:10:00,25.89,83.0,8.53,658.2,523.39,51.97,Good
2026-01-05 05:20:00,24.55,72.58,45.76,415.04,552.95,62.19,Good
2026-01-05 05:30:00,32.74,67.98,50.3,508.48,324.17,55.3,Moderate
2026-01-05 05:40:00,30.64,67.67,42.82,553.4,460.18,60.28,Good
2026-01-05 05:50:00,28.86,57.49,21.35,561.14,147.01,69.13,Moderate
2026-01-05 06:00:00,29.7,77.06,32.58,532.09,666.29,63.31,Good
2026-01-05 06:10:00,26.19,69.38,34.92,589.58,373.14,55.75,Good
2026-01-05 06:20:00,35.11,68.56,42.19,619.29,458.38,50.91,Moderate
2026-01-05 06:30:00,29.32,95.54,43.02,623.46,403.55,34.57,Good
2026-01-05 06:40:00,29.27,72.39,26.19,451.42,621.9,53.65,Good
2026-01-05 06:50:00,30.81,63.99,35.98,521.58,50.0,52.39,Good
2026-01-05 07:00:00,30.2,66.59,40.49,669.48,447.51,58.12,Good
2026-01-05 07:10:00,29.56,79.19,52.47,639.46,434.13,53.77,Moderate
2026-01-05 07:20:00,27.02,70.91,43.45,412.71,381.95,52.44,Good
2026-01-05 07:30:00,30.18,58.49,44.47,585.15,708.93,40.76,Good
2026-01-05 07:40:00,33.71,77.35,36.01,352.18,316.9,47.48,Moderate
2026-01-05 07:50:00,32.36,64.65,51.93,554.69,565.77,58.81,Moderate
2026-01-05 08:00:00,32.98,84.99,39.92,739.78,503.44,68.73,Moderate
2026-01-05 08:10:00,27.72,78.64,24.67,455.21,639.23,54.22,Good
2026-01-05 08:20:00,26.53,66.42,51.84,466.57,349.92,57.62,Moderate
2026-01-05 08:30:00,28.69,80.25,43.37,626.4,340.05,62.62,Good
2026-01-05 08:40:00,29.14,70.54,29.68,395.72,614.41,48.51,Good
2026-01-05 08:50:00,31.74,76.82,29.25,486.72,513.8,57.93,Good
2026-01-05 09:00:00,24.77,73.88,38.56,609.64,218.26,49.08,Good
2026-01-05 09:10:00,32.82,63.23,40.56,486.57,369.1,61.92,Good
2026-01-05 09:20:00,28.6,64.85,37.37,526.4,507.96,56.21,Good
2026-01-05 09:30:00,27.93,78.24,38.74,624.42,575.66,57.39,Good
2026-01-05 09:40:00,26.47,67.32,55.4,592.15,348.12,48.74,Moderate
2026-01-05 09:50:00,37.57,84.71,123.96,1247.52,50.0,86.12,Poor
2026-01-05 10:00:00,41.05,84.07,108.8,970.78,528.48,89.33,Poor
2026-01-05 10:10:00,29.18,73.39,46.3,587.01,266.95,46.94,Good
2026-01-05 10:20:00,25.78,86.5,22.61,537.63,147.4,52.28,Good
2026-01-05 10:30:00,25.76,61.46,39.78,595.78,50.0,56.85,Good
2026-01-05 10:40:00,28.16,70.19,56.71,500.31,572.1,61.29,Moderate
2026-01-05 10:50:00,33.17,81.3,32.38,531.74,469.29,50.52,Moderate
2026-01-05 11:00:00,28.35,69.36,24.83,451.0,416.15,32.34,Good
2026-01-05 11:10:00,25.24,73.62,27.17,546.5,658.35,65.87,Moderate
2026-01-05 11:20:00,28.39,61.5,21.92,468.9,545.6,61.08,Good
2026-01-05 11:30:00,28.32,73.43,25.58,438.6,692.45,41.06,Good
2026-01-05 11:40:00,22.26,68.5,30.55,575.87,241.09,50.14,Good
2026-01-05 11:50:00,28.86,77.89,18.13,571.27,444.82,67.55,Moderate
2026-01-05 12:00:00,28.42,79.5,35.19,628.29,207.49,66.58,Moderate
2026-01-05 12:10:00,30.74,90.72,45.83,506.89,415.59,62.51,Good
2026-01-05 12:20:00,33.62,74.64,24.11,590.81,412.71,53.59,Moderate
2026-01-05 12:30:00,31.82,72.61,53.23,605.08,543.99,55.66,Moderate
2026-01-05 12:40:00,28.33,71.56,41.13,594.48,456.83,53.95,Good
2026-01-05 12:50:00,26.23,67.17,47.37,467.43,543.51,64.03,Good
2026-01-05 13:00:00,35.43,72.71,27.11,564.94,555.52,47.99,Moderate
2026-01-05 13:10:00,39.54,89.53,143.08,1008.71,773.24,75.46,Poor
2026-01-05 13:20:00,29.03,71.35,21.9,550.72,402.71,63.08,Good
2026-01-05 13:30:00,28.94,80.54,45.68,350.0,308.85,54.65,Good
2026-01-05 13:40:00,29.5,61.95,37.06,566.05,486.91,66.03,Moderate
2026-01-05 13:50:00,43.15,100.0,158.95,1500.0,329.66,66.86,Poor
2026-01-05 14:00:00,27.57,80.54,20.89,514.0,672.29,54.56,Good
2026-01-05 14:10:00,27.63,69.06,24.26,477.19,407.52,47.62,Good
2026-01-05 14:20:00,28.92,53.03,42.17,587.33,365.16,55.06,Good
2026-01-05 14:30:00,27.64,65.14,23.62,581.24,379.3,43.17,Good
2026-01-05 14:40:00,27.22,80.38,40.56,669.27,557.76,51.1,Good
2026-01-05 14:50:00,29.27,69.82,18.59,424.21,426.34,43.51,Good
2026-01-05 15:00:00,38.04,81.9,155.96,1315.41,353.75,89.46,Poor
2026-01-05 15:10:00,32.76,65.96,20.21,609.04,699.8,60.73,Good
2026-01-05 15:20:00,22.37,76.72,41.63,535.79,321.57,41.16,Good
2026-01-05 15:30:00,31.73,74.37,42.51,583.87,455.33,65.67,Moderate
2026-01-05 15:40:00,32.12,68.09,26.64,652.95,547.85,74.98,Moderate
2026-01-05 15:50:00,23.82,67.07,41.98,637.23,205.3,55.37,Good
2026-01-05 16:00:00,28.14,66.87,38.13,435.7,522.04,49.87,Good
2026-01-05 16:10:00,28.07,62.62,28.53,632.02,291.73,77.59,Moderate
2026-01-05 16:20:00,25.48,82.92,22.9,543.53,573.42,44.45,Good
2026-01-05 16:30:00,27.06,67.42,11.45,557.29,305.6,55.16,Good
2026-01-05 16:40:00,26.22,79.74,39.2,557.32,553.92,56.44,Good
2026-01-05 16:50:00,33.38,82.17,16.22,534.98,615.87,65.76,Moderate
2026-01-05 17:00:00,31.34,77.99,36.14,669.17,579.22,57.88,Good
2026-01-05 17:10:00,32.18,66.55,31.84,541.63,487.7,51.01,Good
2026-01-05 17:20:00,30.8,73.23,43.15,438.05,415.3,47.39,Good
2026-01-05 17:30:00,26.18,69.81,31.38,510.65,363.54,52.27,Good
2026-01-05 17:40:00,27.69,62.77,31.05,567.87,670.66,46.94,Good
2026-01-05 17:50:00,30.22,72.59,43.78,672.92,345.08,55.38,Good
2026-01-05 18:00:00,25.94,60.57,39.02,610.31,294.44,50.49,Good
2026-01-05 18:10:00,30.78,79.5,38.79,464.95,549.81,43.05,Good
2026-01-05 18:20:00,28.4,66.28,40.63,798.52,330.58,65.04,Moderate
2026-01-05 18:30:00,28.06,71.61,16.57,576.48,307.49,51.02,Good
